price,region,address,bedrooms,bathrooms
"1,880,000","Newmarket, ON","727 HARRY DOUGLAS ST, Newmarket, Ontario",4,4
"1,298,000","Newmarket, ON","240 WOODSPRING AVE, Newmarket, Ontario",4 + 1,4
"999,800","Newmarket, ON","377 PICKERING CRES, Newmarket, Ontario",3,3
"1,038,000","Newmarket, ON","383 FLAGSTONE WAY, Newmarket, Ontario",3 + 1,4
"1,250,000","Newmarket, ON","230 LANCASTER AVE, Newmarket, Ontario",3,3
"999,000","Newmarket, ON","85 GAIL PARKS CRES W, Newmarket, Ontario",3 + 1,4
"1,399,000","Newmarket, ON","894 JOE PERSECHINI DR, Newmarket, Ontario",4,4
"1,299,000","Newmarket, ON","407 ALEX DONER DR, Newmarket, Ontario",4 + 1,4
"1,289,000","Newmarket, ON","322 RITA'S AVE, Newmarket, Ontario",4 + 1,4
"999,900","Newmarket, ON","225 COLERIDGE DR, Newmarket, Ontario",3,3
"1,200,000","Newmarket, ON","231 WOODSPRING AVE, Newmarket, Ontario",4,4
"1,299,888","Newmarket, ON","400 TRAVISS Drive, Newmarket, Ontario",3 + 1,3
"1,299,888","Newmarket, ON","400 TRAVISS DR, Newmarket, Ontario",3 + 1,3
"1,399,000","Newmarket, ON","1059 EASTHILL CRT, Newmarket, Ontario",4 + 2,4
"1,499,000","Newmarket, ON","973 BIRCHWOOD DR, Newmarket, Ontario",4,3
"1,399,900","Newmarket, ON","523 VEALE PL, Newmarket, Ontario",4,3
"1,298,888","Newmarket, ON","146 ALFRED SMITH WAY, Newmarket, Ontario",4 + 1,4
"899,000","Newmarket, ON","49 NEWBURY DR, Newmarket, Ontario",3 + 1,3
"1,428,000","Newmarket, ON","984 KRISTA CRT, Newmarket, Ontario",3 + 1,3
"1,149,000","Newmarket, ON","97 MILLARD AVE, Newmarket, Ontario",3 + 2,2
"1,098,800","Newmarket, ON","132 SHELDON AVE, Newmarket, Ontario",3 + 2,2
"849,500","Newmarket, ON","198 SEPTONNE AVE, Newmarket, Ontario",3 + 2,2
"699,000","Newmarket, ON","#1005 -40 WILLIAM ROE BLVD, Newmarket, Ontario",3,2
"1,320,000","Newmarket, ON","218 APPLETON CRT, Newmarket, Ontario",2 + 1,4
"879,000","Newmarket, ON","451 ONTARIO ST, Newmarket, Ontario",3,2
"1,199,888","Newmarket, ON","432 TERRY CARTER CRES, Newmarket, Ontario",3,4
"999,000","Newmarket, ON","593 DOUBLETREE LANE, Newmarket, Ontario",3,3
"998,000","Newmarket, ON","274 DENISE CIRC, Newmarket, Ontario",4,3
"1,749,000","Newmarket, ON","355 CARRUTHERS AVE, Newmarket, Ontario",4 + 2,5
"899,000","Newmarket, ON","150 MAURICE CRT, Newmarket, Ontario",3 + 2,2
"1,478,800","Newmarket, ON","285 MCBRIDE CRES, Newmarket, Ontario",4 + 1,3
"1,949,000","Newmarket, ON","781 HARRY DOUGLAS ST, Newmarket, Ontario",4,5
"2,160,000","Newmarket, ON","939 ERNEST COUSINS CIRC, Newmarket, Ontario",5,6
"880,000","Newmarket, ON","422 QUEEN ST, Newmarket, Ontario",2,1
"2,449,000","Newmarket, ON","646 BROOKER RDGE, Newmarket, Ontario",4,5
"2,549,000","Newmarket, ON","996 PORTMINSTER CRT, Newmarket, Ontario",5 + 1,5
"1,388,000","Newmarket, ON","1061 WARBY TR, Newmarket, Ontario",4,4
"1,878,000","Newmarket, ON","803 BEST CIRC N, Newmarket, Ontario",4 + 1,4
"999,000","Newmarket, ON","580 OSLER CRT, Newmarket, Ontario",3,3
"790,000","Newmarket, ON","#507 -40 WILLIAM ROE BLVD, Newmarket, Ontario",3,2
"1,698,800","Newmarket, ON","304 EAGLE ST, Newmarket, Ontario",3 + 2,4
"1,099,000","Newmarket, ON","12 HESWALL LANE, Newmarket, Ontario",3 + 1,4
"1,649,000","Newmarket, ON","33 EVES CRT, Newmarket, Ontario",3 + 1,4
"1,399,000","Newmarket, ON","9 EVES CRT, Newmarket, Ontario",3 + 1,3
"2,188,000","Newmarket, ON","329 PARK AVE, Newmarket, Ontario",5 + 1,6
"1,249,800","Newmarket, ON","334 CLAY STONES ST, Newmarket, Ontario",4,4
"1,088,000","Newmarket, ON","405 BORDEN AVE, Newmarket, Ontario",4 + 1,3
"809,900","Newmarket, ON","737 CARADONNA CRES, Newmarket, Ontario",3,3
"1,899,900","Newmarket, ON","175 MARY ST, Newmarket, Ontario",3 + 2,2
"1,050,000","Newmarket, ON","61-63 MAIN ST N, Newmarket, Ontario",5,3
"1,450,000","Newmarket, ON","325 EXETER CRT, Newmarket, Ontario",3,4
"899,900","Newmarket, ON","237 HARDING PARK ST, Newmarket, Ontario",3 + 1,3
"1,250,000","Newmarket, ON","421 SANDFORD ST, Newmarket, Ontario",4,2
"1,288,000","Newmarket, ON","741 WALPOLE CRES, Newmarket, Ontario",3,3
"1,099,900","Newmarket, ON","500 FOXCROFT BLVD, Newmarket, Ontario",3,3
"2,398,000","Newmarket, ON",Address not available,6,6
"998,000","Newmarket, ON","213 BANBROOKE CRES, Newmarket, Ontario",3 + 1,4
"998,000","Newmarket, ON","822 PUCKS PL, Newmarket, Ontario",3,3
"1,690,000","Newmarket, ON","220 MILLARD AVE, Newmarket, Ontario",5 + 1,3
"999,900","Newmarket, ON","501 FOXCROFT BLVD, Newmarket, Ontario",3 + 1,4
"1,179,900","Newmarket, ON","604 PELLETIER CRT, Newmarket, Ontario",3 + 1,4
"1,688,000","Newmarket, ON","1111 VETERANS WAY, Newmarket, Ontario",4,5
"2,280,000","Newmarket, ON","236 MCCAFFREY RD, Newmarket, Ontario",4 + 2,4
"2,356,000","Newmarket, ON","938 ERNEST COUSINS CIRC, Newmarket, Ontario",5 + 1,6
"988,000","Newmarket, ON","111 KNOTT END CRES, Newmarket, Ontario",3,3
"799,000","Newmarket, ON","81 DENNE BLVD, Newmarket, Ontario",3,1
"949,000","Newmarket, ON","276 MARBLE PL, Newmarket, Ontario",3,4
"1,350,000","Newmarket, ON","53 DUNDONALD TR, Newmarket, Ontario",3 + 1,4
"1,288,000","Newmarket, ON","265 TOWERCREST DR, Newmarket, Ontario",3,2
"1,099,000","Newmarket, ON","558 LEGRESLEY LANE, Newmarket, Ontario",3,3
"1,530,000","Newmarket, ON","490 RITA'S AVE, Newmarket, Ontario",4,3
"1,549,000","Newmarket, ON","221 EMMA BROADBENT CRT, Newmarket, Ontario",3,4
"999,000","Newmarket, ON","261 SILVERBIRCH DR, Newmarket, Ontario",3 + 2,3
"1,938,000","Newmarket, ON","1035 POPPY LANE, Newmarket, Ontario",4,5
"1,900,000","Newmarket, ON","86 VANTAGE LOOP, Newmarket, Ontario",4,5
"1,148,000","Newmarket, ON","238 VIVANT ST, Newmarket, Ontario",3,3
"799,900","Newmarket, ON","107 WESLEY ST, Newmarket, Ontario",3,2
"1,480,000","Newmarket, ON","301 BANKSIA CRT, Newmarket, Ontario",3,2
"1,538,000","Newmarket, ON","879 LESLIE VALLEY DR, Newmarket, Ontario",3 + 1,4
"1,360,000","Newmarket, ON","236 HIBISCUS CRT, Newmarket, Ontario",3,2
"1,538,800","Newmarket, ON","802 STONEHAVEN AVE, Newmarket, Ontario",3 + 1,4
"1,599,999","Newmarket, ON","140 BRISTOL RD, Newmarket, Ontario",4 + 2,4
"1,830,000","Newmarket, ON","328 SALISBURY LANE, Newmarket, Ontario",4,3
"1,898,888","Newmarket, ON","558 WELLINGTON ST, Newmarket, Ontario",3 + 2,5
"1,399,000","Newmarket, ON","57 GLADMAN AVE, Newmarket, Ontario",3 + 2,4
"1,980,000","Newmarket, ON","12 GOLDSMITH CRES, Newmarket, Ontario",4,5
"1,449,000","Newmarket, ON","193 VANTAGE LOOP ST, Newmarket, Ontario",4,3
"599,000","Newmarket, ON","617 GORHAM ST, Newmarket, Ontario",0,
"1,250,000","Newmarket, ON","83 LUNDY'S LANE, Newmarket, Ontario",3,1
"2,390,000","Newmarket, ON","419 ANDREW ST, Newmarket, Ontario",4,4
"1,948,800","Newmarket, ON","67 PROSPECT ST, Newmarket, Ontario",3,3
"1,988,000","Newmarket, ON","117 NELSON CIRC, Newmarket, Ontario",4 + 2,4
"6,800,000","Newmarket, ON","345-351 DAVIS DR, Newmarket, Ontario",,
"1,225,000","Newmarket, ON","353 ONTARIO Street, Newmarket, Ontario",,
"1,225,000","Newmarket, ON","353 ONTARIO ST, Newmarket, Ontario",0,
"7,500,000","Newmarket, ON","16365 BATHURST ST, Newmarket, Ontario",6,4
"4,601,100","Newmarket, ON","#BLK C -0 MULOCK DR, Newmarket, Ontario",,
"4,963,700","Newmarket, ON","#BLK D -0 MULOCK DR, Newmarket, Ontario",,
"9,564,800","Newmarket, ON","#BLK C&D -0 MULOCK DR, Newmarket, Ontario",,
"1,798,000","Richmond Hill, ON","16 MAFFEY CRES, Richmond Hill, Ontario",4 + 2,4
"1,799,000","Richmond Hill, ON","62 MILES HILL CRES, Richmond Hill, Ontario",4 + 1,5
"1,488,000","Richmond Hill, ON","48 OVERHOLD CRES, Richmond Hill, Ontario",4,4
"1,199,000","Richmond Hill, ON","58 WOOD RIM DR, Richmond Hill, Ontario",3 + 1,4
"1,780,000","Richmond Hill, ON","85 BILBERMAR DR, Richmond Hill, Ontario",4 + 2,4
"999,900","Richmond Hill, ON","54 ROMANCE DR, Richmond Hill, Ontario",3,4
"2,500,000","Richmond Hill, ON","232 STRATHEARN AVE, Richmond Hill, Ontario",5 + 1,6
"2,399,000","Richmond Hill, ON","6 FUTURA AVE, Richmond Hill, Ontario",6 + 1,6
"638,000","Richmond Hill, ON","#810 -370 HIGHWAY 7 ST E, Richmond Hill, Ontario",1 + 1,1
"2,800,000","Richmond Hill, ON","37 HYDE PARK DR, Richmond Hill, Ontario",4 + 1,4
"788,888","Richmond Hill, ON","#611B -9600 YONGE ST, Richmond Hill, Ontario",2,2
"599,900","Richmond Hill, ON","#716 -310 RED MAPLE RD, Richmond Hill, Ontario",2,2
"1,998,000","Richmond Hill, ON","56 ELLERY DR, Richmond Hill, Ontario",5,5
"1,999,000","Richmond Hill, ON","57 BROOKFAM ST, Richmond Hill, Ontario",4,4
"1,869,000","Richmond Hill, ON","24 BAYSWATER AVE, Richmond Hill, Ontario",3 + 1,3
"1,698,000","Richmond Hill, ON","63 VERDI RD, Richmond Hill, Ontario",4,4
"1,289,000","Richmond Hill, ON","162 VERDI RD, Richmond Hill, Ontario",3,3
"1,099,000","Richmond Hill, ON","96 LOWTHER AVE, Richmond Hill, Ontario",3,4
"1,099,000","Richmond Hill, ON","19 THORNAPPLE LANE, Richmond Hill, Ontario",3 + 1,3
"2,588,000","Richmond Hill, ON","18 PHILIPS VIEW CRES, Richmond Hill, Ontario",4 + 3,6
"3,390,000","Richmond Hill, ON","25 POPLAR DR, Richmond Hill, Ontario",4,6
"1,288,000","Richmond Hill, ON","3 SILVER STREAM AVE, Richmond Hill, Ontario",3,3
"1,769,900","Richmond Hill, ON","38 MCGURRAN LANE, Richmond Hill, Ontario",3,4
"688,888","Richmond Hill, ON","#817 -326 MAJOR MACKENZIE DR E, Richmond Hill, Ontario",2 + 1,2
"1,199,000","Richmond Hill, ON","13313 BATHURST ST, Richmond Hill, Ontario",3,3
"1,088,888","Richmond Hill, ON","#35 -8 TOWNWOOD DR, Richmond Hill, Ontario",3,4
"1,399,900","Richmond Hill, ON",Address not available,4,3
"1,939,000","Richmond Hill, ON","53 ARNOLD CRES, Richmond Hill, Ontario",4,3
"1,899,000","Richmond Hill, ON","220 WELDRICK RD W, Richmond Hill, Ontario",4,5
"998,000","Richmond Hill, ON","#8 -115 AVENUE RD, Richmond Hill, Ontario",3,3
"650,000","Richmond Hill, ON","#513A -9608 YONGE ST, Richmond Hill, Ontario",1,1
"899,000","Richmond Hill, ON","#602 -396 HIGHWAY 7 AVE E, Richmond Hill, Ontario",2 + 1,2
"638,000","Richmond Hill, ON","#901 -372 HIGHWAY 7 ST E, Richmond Hill, Ontario",1 + 1,1
"2,400,000","Richmond Hill, ON","11 CLARIDGE DR, Richmond Hill, Ontario",4 + 2,4
"2,799,000","Richmond Hill, ON","34 CLARIDGE DR, Richmond Hill, Ontario",4 + 1,4
"1,488,800","Richmond Hill, ON","61 CROSBY AVE, Richmond Hill, Ontario",3 + 2,2
"1,938,000","Richmond Hill, ON","19 REGENT ST, Richmond Hill, Ontario",4 + 1,4
"1,120,000","Richmond Hill, ON","49 CHELTON DR, Richmond Hill, Ontario",3 + 1,4
"1,999,000","Richmond Hill, ON","105 PARK CRES, Richmond Hill, Ontario",3,1
"1,399,000","Richmond Hill, ON","10 PEGASUS DR, Richmond Hill, Ontario",4,4
"1,749,990","Richmond Hill, ON","37 KNOLLVIEW LANE, Richmond Hill, Ontario",3,3
"1,299,000","Richmond Hill, ON","#22 -255 PARADELLE DR, Richmond Hill, Ontario",3,4
"1,649,900","Richmond Hill, ON","303 WENLOCK AVE, Richmond Hill, Ontario",3 + 1,2
"799,900","Richmond Hill, ON","#3 -10 POST OAK DR, Richmond Hill, Ontario",3,3
"1,799,900","Richmond Hill, ON","20 MONACO CRES, Richmond Hill, Ontario",5,5
"598,800","Richmond Hill, ON","#413 -23 ONEIDA CRES, Richmond Hill, Ontario",1,1
"1,399,000","Richmond Hill, ON","10 CASELY AVE, Richmond Hill, Ontario",3,3
"1,599,000","Richmond Hill, ON","110 LUBA AVE, Richmond Hill, Ontario",4 + 2,5
"1,465,000","Richmond Hill, ON","296 SUSSEX AVE, Richmond Hill, Ontario",3 + 2,2
"1,499,990","Richmond Hill, ON","268 LENNOX AVE, Richmond Hill, Ontario",3 + 2,3
"3,888,000","Richmond Hill, ON","45 STARLIGHT CRES, Richmond Hill, Ontario",5 + 1,7
"649,888","Richmond Hill, ON","#916 -9 NORTHERN HEIGHTS DR E, Richmond Hill, Ontario",1,1
"799,000","Richmond Hill, ON","#630 -9471 YONGE ST, Richmond Hill, Ontario",2,2
"689,000","Richmond Hill, ON","#1007 -372 HIGHWAY 7 E, Richmond Hill, Ontario",1,2
"1,738,888","Richmond Hill, ON","68 MANORHEIGHTS ST, Richmond Hill, Ontario",3,3
"1,199,000","Richmond Hill, ON","20 WELLWOOD ST, Richmond Hill, Ontario",3,4
"1,699,000","Richmond Hill, ON","258 ALTAMIRA RD, Richmond Hill, Ontario",3 + 2,3
"2,888,000","Richmond Hill, ON","49 HARDING BLVD, Richmond Hill, Ontario",4 + 1,6
"599,888","Richmond Hill, ON","#536 -9471 YONGE ST, Richmond Hill, Ontario",1 + 1,1
"699,000","Richmond Hill, ON","#415 -32 CLARISSA DR, Richmond Hill, Ontario",2,2
"825,000","Richmond Hill, ON","#203 -9199 YONGE ST, Richmond Hill, Ontario",2,2
"1,588,130","Richmond Hill, ON","0 SNIVELY ST, Richmond Hill, Ontario",0,
"999,000","Richmond Hill, ON","5 CAROUSEL CRES, Richmond Hill, Ontario",3 + 1,4
"825,000","Richmond Hill, ON","#614 -350 RED MAPLE RD, Richmond Hill, Ontario",2,2
"4,588,000","Richmond Hill, ON","34 MACKAY DR, Richmond Hill, Ontario",5 + 1,8
"1,199,900","Richmond Hill, ON","19 BLUESKY CRES, Richmond Hill, Ontario",3 + 1,4
"1,750,000","Richmond Hill, ON","51 TORMORE DR, Richmond Hill, Ontario",3,1
"1,680,000","Richmond Hill, ON","28 RAWLINGS AVE, Richmond Hill, Ontario",4,4
"1,850,000","Richmond Hill, ON","7 SUNDEW LANE, Richmond Hill, Ontario",4 + 3,5
"699,000","Richmond Hill, ON","#512B -9600 YONGE ST, Richmond Hill, Ontario",1 + 1,1
"2,099,000","Richmond Hill, ON","23 EMMANUEL DR, Richmond Hill, Ontario",4 + 2,4
"4,250,000","Richmond Hill, ON","30 SCOTT DR, Richmond Hill, Ontario",2,1
"1,899,000","Richmond Hill, ON","15 DUNVEGAN DR, Richmond Hill, Ontario",0,
"1,588,800","Richmond Hill, ON","161 SWEET WATER CRES, Richmond Hill, Ontario",4,4
"1,888,888","Richmond Hill, ON","111 ALAMO HEIGHTS DR, Richmond Hill, Ontario",4 + 1,5
"1,299,900","Richmond Hill, ON","321 SKOPIT RD, Richmond Hill, Ontario",3 + 1,2
"1,790,000","Richmond Hill, ON","79 SHAFTSBURY AVE, Richmond Hill, Ontario",4 + 2,6
"699,000","Richmond Hill, ON","#127 -32 CLARISSA DR, Richmond Hill, Ontario",2 + 1,2
"2,688,000","Richmond Hill, ON","107 OLD SURREY LANE, Richmond Hill, Ontario",6 + 1,6
"2,780,000","Richmond Hill, ON","43 LAREDO DR, Richmond Hill, Ontario",4,5
"1,299,000","Richmond Hill, ON","48 ULSON DR E, Richmond Hill, Ontario",3,3
"629,000","Richmond Hill, ON","#212 -350 RED MAPLE RD, Richmond Hill, Ontario",1 + 1,1
"2,390,000","Richmond Hill, ON","68 RED OAK DR, Richmond Hill, Ontario",4 + 2,5
"1,888,000","Richmond Hill, ON","24 SOUTHGATE CRES, Richmond Hill, Ontario",4 + 1,5
"1,299,900","Richmond Hill, ON","#402 -1000 ELGIN MILLS RD E, Richmond Hill, Ontario",3,3
"1,399,000","Richmond Hill, ON",Address not available,3,3
"999,000","Richmond Hill, ON","434 LYNETT CRES, Richmond Hill, Ontario",3 + 1,2
"1,558,000","Richmond Hill, ON","387 BENT CRES, Richmond Hill, Ontario",2 + 1,2
"1,980,000","Richmond Hill, ON","97 RUSHINGBROOK DR, Richmond Hill, Ontario",4 + 1,5
"1,999,000","Richmond Hill, ON","88 DRUMERN CRES, Richmond Hill, Ontario",4,3
"660,000","Richmond Hill, ON","#1513 -9201 YONGE ST, Richmond Hill, Ontario",1 + 1,1
"3,899,000","Richmond Hill, ON","36 GLENARDEN CRES, Richmond Hill, Ontario",4 + 1,5
"1,750,000","Richmond Hill, ON","24 NEWBRIDGE AVE, Richmond Hill, Ontario",3 + 1,4
"1,698,000","Richmond Hill, ON","20 ROUTLEDGE DR, Richmond Hill, Ontario",3,4
"1,299,000","Richmond Hill, ON","25 WESTBOURNE CRT, Richmond Hill, Ontario",4,3
"1,350,000","Richmond Hill, ON","9 KALMAR CRES, Richmond Hill, Ontario",3,3
"1,299,000","Richmond Hill, ON","#7 -450 WORTHINGTON AVE, Richmond Hill, Ontario",3,4
"2,199,000","Richmond Hill, ON","40 ROWLEY ST, Richmond Hill, Ontario",5,4
"778,800","Richmond Hill, ON","#106 -100 OBSERVATORY LANE, Richmond Hill, Ontario",2 + 1,2
"1,288,000","Richmond Hill, ON","247 SHIRLEY DR, Richmond Hill, Ontario",3 + 1,4
"1,239,900","Richmond Hill, ON","309 TAYLOR MILLS DR N, Richmond Hill, Ontario",3 + 2,2
"388,000","Richmond Hill, ON","#730 -11211 YONGE ST, Richmond Hill, Ontario",0,1
"1,448,888","Richmond Hill, ON","383 LYNETT CRES, Richmond Hill, Ontario",3 + 2,2
"1,998,000","Richmond Hill, ON","56 HAZELMERE DR, Richmond Hill, Ontario",5 + 1,5
"1,400,000","Richmond Hill, ON","96 WELDRICK RD W, Richmond Hill, Ontario",3,1
"548,800","Richmond Hill, ON","##2010 -9201 YONGE ST, Richmond Hill, Ontario",1,1
"899,000","Richmond Hill, ON","#101 -9201 YONGE ST, Richmond Hill, Ontario",2,2
"2,468,000","Richmond Hill, ON","9 MAGDALAN CRES, Richmond Hill, Ontario",4 + 2,6
"1,199,000","Richmond Hill, ON","36 PRINCE ARTHUR AVE, Richmond Hill, Ontario",3,4
"1,118,800","Richmond Hill, ON","63 WESTCLIFFE CRES, Richmond Hill, Ontario",3 + 1,3
"1,798,888","Richmond Hill, ON","55 BRAEHEAD DR, Richmond Hill, Ontario",4,4
"1,499,000","Richmond Hill, ON","95 PINE BOUGH MANR, Richmond Hill, Ontario",4,3
"1,099,000","Richmond Hill, ON","4 PAIRASH Avenue, Richmond Hill, Ontario",3 + 0,4
"1,788,800","Richmond Hill, ON","115 ROCKPORT CRES, Richmond Hill, Ontario",4 + 2,5
"2,688,888","Richmond Hill, ON","109 LUBA AVE, Richmond Hill, Ontario",5 + 1,4
"3,188,000","Richmond Hill, ON","91 MAYVERN CRES, Richmond Hill, Ontario",4 + 1,5
"3,398,888","Richmond Hill, ON","63 BOAKE TR, Richmond Hill, Ontario",4 + 2,6
"1,188,888","Richmond Hill, ON","#1605 -75 ONEIDA CRES, Richmond Hill, Ontario",3,2
"1,990,000","Richmond Hill, ON","35 LASER CRT, Richmond Hill, Ontario",5 + 2,7
"790,000","Richmond Hill, ON","#609 -398 HIGHWAY 7 RD E, Richmond Hill, Ontario",2,2
"1,399,900","Richmond Hill, ON","87 MEADOWSWEET LANE, Richmond Hill, Ontario",4,4
"1,599,990","Richmond Hill, ON","134 SUNSET BEACH RD, Richmond Hill, Ontario",3,1
"885,000","Richmond Hill, ON","#409 -65 ONEIDA CRES, Richmond Hill, Ontario",2,2
"699,000","Richmond Hill, ON","#105 -396 HIGHWAY 7 RD E, Richmond Hill, Ontario",1 + 1,1
"1,980,000","Richmond Hill, ON","358 VALLEYMEDE DR, Richmond Hill, Ontario",4 + 3,5
"1,039,000","Richmond Hill, ON","#121 -370D RED MAPLE RD, Richmond Hill, Ontario",3,3
"1,588,800","Richmond Hill, ON","19 LANEBROOKE CRES, Richmond Hill, Ontario",4 + 2,4
"1,199,900","Richmond Hill, ON","52 PORT ARTHUR CRES, Richmond Hill, Ontario",3,3
"1,980,000","Richmond Hill, ON","137 ALPACA DR, Richmond Hill, Ontario",4 + 1,5
"3,988,000","Richmond Hill, ON","42 PUCCINI DR, Richmond Hill, Ontario",5 + 1,7
"2,249,000","Richmond Hill, ON","76 OXFORD ST, Richmond Hill, Ontario",4,3
"1,290,000","Richmond Hill, ON","406 BECKER RD, Richmond Hill, Ontario",3 + 1,3
"1,099,000","Richmond Hill, ON","78 FORESTWOOD ST, Richmond Hill, Ontario",3,3
"1,288,000","Richmond Hill, ON","113 TALMAGE AVE, Richmond Hill, Ontario",3 + 1,2
"1,988,000","Richmond Hill, ON","34 CARAT CRES, Richmond Hill, Ontario",4,5
"639,000","Richmond Hill, ON","#303 -11121 YONGE ST, Richmond Hill, Ontario",1,1
"1,299,000","Richmond Hill, ON","314 AXMINSTER DR, Richmond Hill, Ontario",3,2
"1,499,000","Richmond Hill, ON","32 THOMAS ARMSTRONG LANE, Richmond Hill, Ontario",4,4
"1,388,000","Richmond Hill, ON","10 CRIMSON CRT, Richmond Hill, Ontario",4,3
"1,188,000","Richmond Hill, ON","23 GRAY CRES, Richmond Hill, Ontario",3 + 1,4
"549,995","Richmond Hill, ON","#1408 -9205 YONGE ST, Richmond Hill, Ontario",1,1
"2,690,000","Richmond Hill, ON","36 REGENT ST, Richmond Hill, Ontario",6 + 1,5
"999,000","Richmond Hill, ON","15 QUATTRO AVE, Richmond Hill, Ontario",3 + 1,4
"1,449,900","Richmond Hill, ON","650 NORTH LAKE RD, Richmond Hill, Ontario",4,3
"1,690,000","Richmond Hill, ON","66 REGATTA AVE, Richmond Hill, Ontario",4,4
"1,099,000","Richmond Hill, ON","4 PAIRASH AVE, Richmond Hill, Ontario",3,4
"1,490,000","Richmond Hill, ON","232 LANGSTAFF RD, Richmond Hill, Ontario",4 + 1,5
"599,900","Richmond Hill, ON","#107 -350 RED MAPLE RD, Richmond Hill, Ontario",1,1
"1,188,000","Richmond Hill, ON","98 GRAY CRES, Richmond Hill, Ontario",3,3
"1,299,000","Richmond Hill, ON","71 ROSEVIEW AVE, Richmond Hill, Ontario",3,2
"1,785,000","Richmond Hill, ON","44 BAWDEN DR, Richmond Hill, Ontario",3,4
"1,388,000","Richmond Hill, ON","300 KING RD, Richmond Hill, Ontario",3,4
"599,900","Richmond Hill, ON","#1109 -100 OBSERVATORY LANE, Richmond Hill, Ontario",2 + 1,2
"715,000","Richmond Hill, ON","#717 -8763 BAYVIEW AVE, Richmond Hill, Ontario",1 + 1,1
"1,999,999","Richmond Hill, ON","118 NAUGHTON DR, Richmond Hill, Ontario",5 + 1,5
"3,200,000","Richmond Hill, ON","51 BROOKSHILL CRES, Richmond Hill, Ontario",5 + 1,6
"2,389,000","Richmond Hill, ON","116 OLD SURREY LANE, Richmond Hill, Ontario",5,4
"999,000","Richmond Hill, ON",Address not available,3,4
"688,000","Richmond Hill, ON","#208 -9471 YONGE ST, Richmond Hill, Ontario",1 + 1,2
"538,800","Richmond Hill, ON","##1410 -9205 YONGE ST, Richmond Hill, Ontario",1,1
"1,888,000","Richmond Hill, ON","89 BLACKMORE AVE, Richmond Hill, Ontario",4 + 1,4
"4,688,000","Richmond Hill, ON","101 PEMBERTON RD, Richmond Hill, Ontario",5 + 1,7
"699,999","Richmond Hill, ON","#59 -189 SPRINGHEAD GDNS, Richmond Hill, Ontario",3 + 1,3
"679,000","Richmond Hill, ON","#PH17 -51 BAFFIN CRT, Richmond Hill, Ontario",1 + 1,1
"980,000","Richmond Hill, ON","#410 -75 ONEIDA CRES, Richmond Hill, Ontario",2 + 1,2
"2,750,000","Richmond Hill, ON","67 VALLEYFORD AVE, Richmond Hill, Ontario",4 + 2,6
"1,499,000","Richmond Hill, ON","81 HARTNEY DR, Richmond Hill, Ontario",4 + 1,5
"1,399,000","Richmond Hill, ON","19 SHALLOT CRT, Richmond Hill, Ontario",3 + 1,4
"1,498,000","Richmond Hill, ON","98 RAINTREE CRES, Richmond Hill, Ontario",3 + 1,3
"1,938,800","Richmond Hill, ON","185 RUMBLE AVE, Richmond Hill, Ontario",3 + 2,2
"2,198,000","Richmond Hill, ON","98 THEOBALDS CIRC, Richmond Hill, Ontario",4,5
"598,800","Richmond Hill, ON","#1108 -23 ONEIDA CRES, Richmond Hill, Ontario",1,1
"3,100,000","Richmond Hill, ON","45 PEMBERTON RD, Richmond Hill, Ontario",4 + 1,5
"1,109,900","Richmond Hill, ON","192 OBSERVATORY LANE, Richmond Hill, Ontario",3 + 1,2
"799,000","Richmond Hill, ON","#923 -75 WELDRICK RD E, Richmond Hill, Ontario",3,3
"688,800","Richmond Hill, ON","#307 -9205 YONGE ST, Richmond Hill, Ontario",1 + 1,1
